ID,query,size,depers,mark_legal_value
391528,"Здраствуйте,Сегодня меня забрали с роботы предстовители {{MILIT_SIGN}},без объяснений отвезли в отделение я там просидел более 7 часов потом они позвали написали протакол и сказали оплатить штраф в размере 5000 рублей,сказали что у меня регистрация нет в базе данных,мне не дали прочитать протакол не даказали просто сказали поставить подпись и оплатить штраф и в течении 10 дней сделать новую регистрацию,я бы вам не написал если я не был бы уверен в том что у меня чистая регитрация и в базе данных оно есть,потому-что вчера Остонавливали и проверяли:было чисто а сегодня нет в базе данных.Ещё я не был В реестре контралируемых лиц.
Спасибо жду от вас помощи.",l,True,4
385900,"Нужна налоговая декларация по инвестиционному вычету. Ранее {{UL}} направила уведомление о неуплаченных налогах, после самостоятельной попытки подать декларацию.",s,True,3
396642,"Банк ({{UL}}) не возвращает денежные средства, хотя было написано заявление о закрытии р/с, предоставлена карта, куда при закрытии должны были перевести денежные средства. В ответ они мне сказали, что перевести не могут, так как карта заблокирована. Нужна подробная консультация по данному вопросу",m,True,4
379217,Здравствуйте у меня такая ситуация прибыл с зоны {{MILIT_SIGN}} в отпуск хочу пройти повторно ввк как мне быть,s,True,3
389520,"Здравствуйте! 21 мая я обращался к вам с вопросом о проблемах с возвратом первого взноса накопительного страхования жизни от компании {{UL}}. В процессе рассмотрения было многократное общение с вашими специалистами. ***, ***, ***. Но е сожалению результата нет! Консультацию вы закрыли без результата. Жду уже неделю какого-то действия с вашей стороны, но его нет. Примите пожалуйста меры по конкретному решению моей проблемы. Готов на договорные отношения",m,True,4
386690,Можно ли по выделенной полосе автобуса ехать на самокате от {{UL}}?,xs,True,3
406272,"Добрый день.

На нашу электронную почту пришло письмо, уведомляющее, что наш сайт использует чужой платный шрифт без лицензии. 
Предлагают купить лицензию, в противном случае обратятся в {{UL}}.

Автор шрифта - иностранная компания. С декабря 2024 года заключен договор с российской организацией на представление здесь объектов интеллектуальной собственности.

Сайт работает с 2021 года. 
Шрифт разработчики изменили на бесплатный.
Но ООО ""{{UL}}"" рекомендуют оплатить лицензию или подадут в суд на использование нами их объекта авторского права.

Шрифт действительно платный. 
Разработчики удивлены, как могли его взять и это в 4х словах. Заменили на бесплатный.
Представитель ООО ""{{UL}}"" прислали договор с владельцем шрифта {{UL}}, Болгария от 09.12.2025 о том, что могут находить незаконно используемые шрифты, работать с пользователями по претензиям и обращаться в суд.
Сайт был создан в 2021 году.",l,True,5
374798,"Мне нужны статьи, на основании которых вдова и человек, которая находится на инвалидности, которая может вернуть деньги, вернуть с пенсионного вклада, и с момента смерти прошло 6 месяцев. Пенсионные отчисления в {{UL}}. 
С 11 часов утра до 19 вечера, обед с 14 до 15. Время московское.",m,True,4
384192,"Добрый день! Я являюсь студентом и получаю социальную стипендию, как малоимущая и одинокопроживающая. В июне этого года я заканчивают институт, но сейчас я официально трудоустраиваюсь, тем самым выхожу из статуса малоимущей. Подскажите , сохранится ли социальная стипендия, нужны какие то документы предоставлять в {{UL}}, так как слышала о том, что государство может потребовать вернуть деньги , если ранее не сообщили о трудоустройстве",m,True,5
373003,"Здравствуйте,  являюсь начинающим водителем. Сегодня стала свидетелем ситуации. Машина на проезжей части сдавала задом, сзади бабуля вышла на дорогу. Водитель её не заметил, бабушка от испуга упала. Водитель повёз бабушку домой. Вопросов у меня возникло несколько: 
1. Нужно ли было вызывать {{UL}}?
2. Считается ли это оставлением места ДТП?
3. И сможет ли бабушка спустя время предъявить претензии, если начнёт что-то болеть после падения?",m,True,4
401526,"ООО - теплоснабжающая организация, собственная котельная на газу. ОПО, 3 класс опасности. Отпускаем тепловую энергию только юридическим лицам в нежилые здания. В собственности есть газопровод. Газ поступает к нам напрямую в котельную. От{{UL}}з пришло письмо, чтобы выдали согласие на подключение к нашей сети газораспределения другой объект - Заявитель. Если давать согласие, то надо делать проект, вносить изменения в ОПО, делать экспертизу заново и т.п.{{UL}}д  с 1985 года в эксплуатации. Срок службы 40 лет. На каком основании мы можем отказать им в подключении к газопроводу?",l,True,5
387419,"Необходимо сделать 3 налоговых вычета. 
{{UL}}. За обучение. 
2. За обучение. 
3. За квартиру купленную в ипотеку.

Вычеты с  максимальной выгодой для меня.",s,True,3
375590,"Здравствуйте. 
На работе несколько лет назад ввели электронную трудовую книжку. 
При трудоустройстве на новую работу с меня требуют бумажную трудовую книжку. 
Вопрос: могу ли я отказаться от электронной трудовой книжки. И если нет, то как мне получить информацию о трудовой деятельности. Я скачивала электронную трудовую с {{UL}}, подойдёт ли такой вариант для нового работодателя. И нужно ли заверять электронную трудовую книжку. 
Заранее вам спасибо.",m,True,4
405427,"Добрый день! 5 августа я переводил сам себе деньги по СБП из {{BANK}} в {{UL}}, ошибся в двух цифрах и перевод ушел другому получателю. Обратился в поддержку {{BANK}}, помочь ничем не могут. Обратился в {{UL}} тоже помочь ничем не могут. С получателем пока не связывался, мне известен номер Имя Отчество и первая буква фамилии получателя. Как мне вернуть деньги? Нужно как-то зафиксировать мое обращение к получателю, написать ей в соцсетях и сохранить скрины? Или записывать разговор? В случае отказа можете ли вы помочь подготовить исковое заявление в суд? И нужно ли подавать заявление в полицию?",l,True,5
395523,"Добрый день! При оформлении автокредита мне была навязана дополнительная услуга, а именно «Договор за право предъявить требование о выкупе транспортного средства» от ООО «{{UL}} из Санкт-Петербурга. Намереваюсь отказаться от данной услуги и вернуть уплаченные за неё денежные средства.",m,True,4
373321,"Нужно ли оплатить госпошлину в мировой суд при подаче искового заявления на развод в размере 5000 тысяч рублей, если я имею статус {{MILIT_SIGN}}?",s,True,4
376099,"Мне необходимо заполнить декларацию НДФЛ-3. В ней указать операции по Американскому брокеру IBKR, российскому {{UL}}, оплату обучения ребенка",s,True,4
376967,"Добрый день! Иностранный гражданин сменил паспорт, есть Внж с печатью в новом паспорте. Почему {{BANK}} не обновляет данные. Информ по старому паспорту нет но её требуют предоставить. Что за дичь??? Если можно то ссылками на статьи законов.",m,True,4
385901,Добрый день! Являюсь арендодателем помещения для магазина {{UL}} с 2020 года. В договоре предусмотрено повышение арендной платы раз в год  по соглашению сторон. За 5 лет на все письма о повышении приходил отказ .Первоначальная  арендная плата на данный момент почти в 3 раза ниже рыночной. Могу ля я  написать досудебное письмо о повышении арендной платы в одностороннем порядке и расторжении договора в случае несогласия?,m,True,4
399987,"Нет упр. компании , стоят частные дома, забилась канализация. Звоню в {{UL}}, они отшивают в упр. компанию, звоню в экстренную службу тоже не помогают. Куда обращаться?",s,True,4
375919,"Здравствуйте, при заполнении налоговой декларации на доходы физических лиц (форма 3-НДФЛ) онлайн в ЛК налоговой автоматически выдается сумма доходов, неподлежащих налогооблажению в размере 150,000 рублей. Весь мой доход на 2024 год состоит из процентов, полученных с банковских депозитов. Как известно, эта сумма составляла 210,000 рублей за 2024 год. На мой запрос в {{UL}} почему отражается неверная сумма доходов, неподлежащих налогооблажению, я получила ссылку на пункт 1 статьи 214.2 Налогового Кодекса без обьяснения почему все таки 150,000 руб а не 210,000.

Буду признательна если вы мне поможете понять на простом, человеческом языке.",l,True,4
399912,"{{SN}} (***), Необходимо наложить обременение на гараж для дальнейшего рассмотрения заявки по выделению долей либо снять его с кадастрового учета. Дополнительно ожидаем договор купли продажи на гараж приобретенный за наличные средства, отчет об оценки и страховой полис, земля в аренде.",m,True,4
407912,"Здравствуйте

Оформил кредит под залог авто в {{UL}} и с меня взяли 75.000 рублей как страхование жизни, можно как то убрать через отказ от страхования эту сумму?
Кредит я буду платить как положено

",m,True,4
391822,"Добрый день!
На банкротство должника ФЛ подал в суд кредитор ФЛ. В {{UL}} должника признали банкротом и сейчас процедура реализации имущества .
Так как имущества у должника нет как и денег, кредитор подал заявление на аннулирование сделки дарения должником. {{UL}} первой инстанции и апелляции удовлетворили ходатайство и сформировали определение о возвращении имущества должнику. Определение вступило в законную силу.
Было подано заявление в кассацию. До рассмотрения кассации, должник умер. На основании этого факта, кассация постановила приостановить действие и исполнение определение нижестоящих судов по сделке дарения до тех пор пока не будет решен вопрос с наследниками. 

На данный момент с момента смерти прошло 5 месяцев и к разбирательству по банкротству привлекли нотариуса.

Вопрос: если долг перед кредитором будет погашен в рамках судебного процесса о банкротстве, будет ли это являться основанием для отмены определения об аннулирувании сделки дарения?

",l,True,5
391707,"Сын хочет поступать на юридический, что б потом работать в полиции. Может в {{MILIT_SIGN}}. Но у него дядя со стороны отца отсидел десять лет назад за убийство с изнасилованием несовершеннолетней. Это может повлиять на карьеру сына?",m,True,4
379216,"Военнослужащий-контрактник зарегистрирован при части и признан нуждающимся в жилье по причине отсутствия обеспечения в населенном пункте службы. Проживает в аренде с матерью новорождённого ребёнка, с которой не состоит в браке. Мать прописана у родителей в этом же городе, но не проживает с ними и собственником не является. Военнослужащий намерен зарегистрировать ребёнка по месту своей прописки, однако получает отказ со ссылкой на: 1) возможность регистрации ребёнка у матери; 2) право на регистрацию при части — только при признании ребёнка нуждающимся; 3) признание невозможно из-за ""жилищной альтернативы"" у матери. Однако, по п. 2 ст. 20 ГК РФ, при наличии согласия матери ребёнок может быть зарегистрирован по месту жительства отца. Согласие предоставляется.
Прошу разъяснить:

Имеет ли {{VOIN}} право зарегистрировать ребёнка при части при наличии согласия матери?

Возможно ли признание ребёнка нуждающимся?

Какие действия предпринять для регистрации ребёнка и увеличения компенсации",l,True,5
388372,"Ваши ""юристы"" составили декларацию 3НДФЛ для вычета, {{UL}} её не приняла так как у меня была продажа машины. Необходимо её скорректировать, что бы {{UL}} приняла все",s,True,4
395645,"Здравствуйте! Безопасно ли покупать квартиру по следующему кадастровому номеру: {{CADASTR}}? Там была коммуналка, приватизировали две комнаты. В итоге получилась двухкомнатная квартира",s,True,4
399410,"Добрый день! Наша организация обращалась с заявлением о вынесении судебного приказа. Указанное заявление определение мирового судьи отменено апелляционным определением районного суда. В связи с этим возник вопрос - возможно ли по общему правилу ст.ст 15, 16 ГК РФ возместить расходы, понесенные нашей организацией по подготовке частной жалобы. Понесли расходы на оплату услуг юриста, хотим взыскать их с {{UL}} РФ.",m,True,4
399025,"Добрый день. {{UL}} не принимает просит страхования. Ссылаются на то, что предварительно нужно согласовывать страховщика сними, либо у них страховаться. Я сдал полис через приемную написав претензию в банк и приложив полисы. В претензии указана опись документов приложенных к ней. Банк проигнорировал мою претензию и поднял мне ставку по кредиту (за не предоставление полиса страхования). Прошу помочь составить претензию в банк, с копией в антимонопольную службу и ЦБ.",m,True,4
409069,"Здравствуйте! Нужна консультация юриста по вопросам налогообложения. Я являюсь сотрудником {{BANK}} и собираюсь оформить в {{BANK}} ипотеку по госпрограмме ""Семейная ипотека"". Меня волнует вопрос, возникнет ли при этом материальная выгода облагаемая налогом по ставке 35% (когда берется кредит у своего работодателя по ставке ниже 2/3 ставки рефинансирования)? Как я понял, в июле 2025 года были внесены поправки в налоговый кодекс, которые освобождают людей взявших кредиты по госпрограммам от уплаты этого налога. Но там очень расплывчатые формулировки. Поэтому я хотел бы получить заключение юриста с ссылками на законодательство. Так же меня волнует вопрос имеет ли данный закон обратную силу: если я сейчас возьму кредит на 30 лет, может ли, например, через 5 лет возникнуть ситуация, что законодательство опять измениться и я продолжая работать в {{BANK}} буду вынужден начать платить этот налог?",l,True,5
405522,"Мой муж поехал на {{MILIT_SIGN}}, сожительница по алиментам направила его туда добровольно принудительно. Он погиб. В конечном итоге, ДНК тест установил, что удочеренная дочь, не его родная. Сожительница хочет вступить в наследство. *** мой муж, а *** сестра ***, у которой подтвердилось в ДНК родство. Поскольку дочь удочерили, но она не родная. Имеют ли право на наследство? Сожительница подала на меня в суд, чтобы вступить в наследство.",m,True,5
380402,"Застройщик ООО {{UL}} сдал новостройку по эскроу-счетам в этом году, назначил временную УК {{UL}}. УК {{UL}} провела собрание, но за большинство голосов проголосовал застройщик как за неполученные по акту приёма-передачи, а также непроданные квартиры. В {{UL}} говорят, что в новостройках по эскроу-счетам застройщик не может голосовать за собственников. Вопрос: может ли в такой ситуации голосовать застройщик?",m,True,5
374070,"Нужно составить досудебную претензию на устранение недостатоков сданной квартиры. Застройщик А 101. ЖК {{UL}}. Квартира была принята в апреле 2024. На окнах были сколы и царапины, что было указано в акте приема передачи. Застройщик каждый месяц обещает исправить недостатки, но не делает этого и переносит каждый раз. Есть группа из 9 человек с той же проблемой (нужно оставить поля для нескольких претензий).",m,True,5
405256,"Здравствуйте! Жене пришло постановление от ФССП по задолженности у нее перед ПАО {{BANK}} за недвижимость в другом регионе. Эта недвижимость ею не приобреталась и не является ее. В данных постановления указаны все ее данные, но место рождения указано с ошибкой и совпадает как раз с указанной недвижимостью. Год назад была похожая ситуация с другим банком, когда банк по ошибки пытался взыскать долг из-за однофамильца, но тогда помогло обращение в {{UL}} и письменный запрос в банк. Подскажите, пожалуйста, как можно отменить ИП и постановление ФССП, если они оформлены ошибочно из-за совпадения ФИО и даты рождения?",l,True,5
392727,"Добрый день. Был в кафе , в момент оплаты на терминале у продавца был сбой. Не вышел чек. Я оплатил со второй карты , чек вышел. При этом оплата по банкам прошла оба раза. Обратился к продавцу , в отмене операции отказали( чеки я им предоставил).Есть подтверждение моего обращения через электронную почту в адрес продавца( это кафе).Банки оплаты были разные( один из них {{BANK}}).Что делать.",m,True,4
373205,"Добрый день.
Составление жалобы на {{UL}}, ранее заявка номер ***.
",xs,True,3
408720,"Гражданка Молдовы. Просрочила регистрацию на 4х детей. Хотела оплатить штраф, в {{MILIT_SIGN}} сказали что если оплатить штраф на всех будет выдворение.  Можно ли чтобы этот штраф оплатила принимающая сторона?",s,True,4
395192,"Добрый день, у меня истекает срок МПИ электросчетчика 10 лет, но не срок использования,
{{UL}} утверждает, что его небходимо ментя и выполнить поверку нельзя, при этом подкрепить свои утверждения документом не может.

Какие нормативными документами регламентируется эта ситуация?",m,True,4
390687,"Я с 1981 по 1998 г работала в организациях и в качестве ИП (есть подтверждение записями в трудовой книжке) в районах Крайнего севера (ЯНАО), далее выехала из Районов Крайнего Севера на Дальний Восток и продолжала деятельность в качестве ИП до 2025 г. 
  В 2009 г назначена трудовая пенсия, при ее расчете органы Соц Защиты заявили, что архив в котором хранились данные о отчислении налогов ИП в {{UL}} сгорел, и данных нет. Начислили минимальную пенсию, что, на наш взгляд не верно.
 
На данный момент проживаю в г.Москва. 
В апреле прекратила деятельность ИП и сейчас должны сделать перерасчет пенсии по прекращении трудовой деятельности.

Вопрос: можно ли сейчас подать заявление на пересмотрение расчета пенсии, и учесть те отчисления, которые были сделаны в период проживания на Крайнем Севере ? Трудовая книжка, свидетели деятельности также имеются. Возможно можно подать заявление о повторном запросе, понять правильно ли при всех водных рассчитана пенсия и как действовать дальше.",l,True,5
377647,"Я гражданка Казахстана, хочу встать на миграционный учет с целью работы. На данный момент я встала на первичный учет на 3 месяца, потому что мне в мфц отказались оформлять документы по трудовому догвоору из за отсутвия печати {{MILIT_SIGN}} на обратной стороне моей миграционной карты. Просьба подсказать что это за печать и точно ли мне ее нужно ставить, так как я гражданка страны ЕАЭС. В мфц сослались на новые поправки в законе без конкретики.",m,True,4
376504,"Дпс остановил в пол 8го утра, выписал постановление, я принял его, подписал. Есть только на бумаге, на {{UL}} еще нет штрафа.
Хочу его обжаловать.",s,True,4
390328,"Папа пропал на {{MILIT_SIGN}}, какие документы подать в военкомат и в какой военкомат обратиться. Нужно ли нанимать юриста если отказываются принимать документы",s,True,4
394557,"Я, ***, являюсь держателем облигаций эмитента: АО «{{UL}}» или АО{{UL}}, серии БО-01 с идентификационным номером выпуска (ISIN) RU000A105VP7. На моем брокерском счете в {{UL}} находится 46 штук указанных облигаций.

Мне стало известно, что эмитент данных облигаций – РКК – допустил дефолт по своим обязательствам. Были не выплочены купоны и цена облигаций на бирже упали на 90+%. Также был запущен процесс банкротства.
В связи с произошедшим дефолтом, я бы хотел инициировать процедуру принудительного взыскания задолженности с эмитента и закрыть принадлежащие мне облигации по их номинальной стоимости. Моя цель – получить возмещение номинальной стоимости 46 облигаций, а также, если применимо, суммы невыплаченных купонов.
Что для этого нужно?",l,True,5
394847,"В 2024 году в {{UL}} были приобретены финансовые активы, 500 активов за 500 тыс. руб. Приобрели у акционерного общества. Договор был на 1 год, должен был быть % с данных активов, 9-10 месяцев выплачивали %, далее объяснили причину не выплат - у финансовой системы произошла заморозка счёта {{UL}}. Кошелек заблокирован, поддержка не даёт четкого ответа действий, ссылаясь на технические ошибки и посоветовали обратиться к юристу. Как действовать в данной ситуации?",m,True,4
401815,"Здравствуйте, занимаюсь доставкой товара из маркетплейсов. Как правильно мне работать если {{BANK}} не может выдать бизнес карту на протяжении 24 дня, и кассовые оформить не могут из-за проблем с интернетом. Как не получить мне штраф за такую деятельность?",m,True,4
381591,"Здравствуйте
{{UL}} попросила сдать декларацию 3НДФЛ в 24 году были продажи 2-х авто.",xs,True,3
395811,"Ещё раз здравствуйте. А можно ещё один момент уточнить. Так как у меня задержка с документами. Мне нужно жилье свое срочно. Я видела в новостях что приняли установление, что семьям участникам {{MILIT_SIGN}} оформляют ипотеку под 2%. если оно есть , я бы могла бы на маму свою (гражданку РФ и жену участка {{MILIT_SIGN}}) оформить ипотеку. Но застройки говорят что такого установления нет. А так как я не являюсь гражданкой страны, я не могу оформить ипотеку. А мне необходимо жилье",m,True,4
396851,"Хочу приобрести семейную или молодая семья ипотеку, я как {{MILIT_SIGN}} какие мне льготы предоставляются и каких регионах могу приобрести новостройку либо вторичка",s,True,4
397400,"{{UL}} {{SNM}}: Существенное значение имеет тот факт , что если функционально входная группа обслуживает только ваше помещение, то вы его должны ремонтировать , если кроме вашего помещения эта входная группа обслуживает   и обще домовое имущество, то в этом случае ремонтировать должно {{UL}}. У нас есть собственники не жилых помещений, где входная группа ведёт в общедомовые коридоры , в этом случае ремонтирует ТСЖ это со стороны Меги, и есть , где входная группа только в одно помещение , которое имеет 1 го собственника и в этом случае они сами несут бремя за состояние входной группы. Более того многие собственники не жилых помещений предписания получили в прошлом году и сами отремонтировали вход в свои Помещения. ГЖИ , в некоторых случаях Роспотребнадзор выдаёт данные предписания по нашей информации о том кто собственник . Либо мы как управляющая Компания выдаём такие предписания и дублируем их в ГЖИ",l,True,4
386190,"Здравствуйте! У меня в {{BANK}} инвестициях с 2019 года открыт индивидуальный инвестиционный счет, тип Б. Для того, чтобы его закрыть, нужна справка из налоговой о неполучении социального налогового вычета. Я обратился в {{UL}} за справкой и получил сообщение об отказе в выдаче справки на том основании, что обнаружено одновременное ведение нескольких ИИС. Ранее у меня действительно был по ошибке открыт еще один ИИС у другого брокера. Движений по нему не было и он был закрыт через несколько дней после открытия. Если я закрою ИИС в {{BANK}} инвестициях, с меня удержат НДФЛ в полном объёме. Как поступить, чтобы сохранить вычет?",l,True,5
401247,"Добрый день. У меня франшиза приемного пункта химчистки {{UL}} г. Волгоград. 15.06.2025 г. Принята претензия от клиента. По нашему договору, я должна ответить на претензию в течение 10 рабочих дней, а по Закону о защите прав потребителей вроде бы даётся всего 10 календарных дней. Проконсультируйте, пожалуйста,  по поводу последнего дня для ответа.",m,True,4
376864,"Добрый день я гражданин РФ, лечу из Москвы в {{UL}}, как мне ввезти сумму 1200 000 рублей официально, какие документы подготовить для этого, и какую сумму в рублях разрешено ввозить без подтверждения документами",m,True,4
373463,Являюсь владельцем гаража в {{UL}} г.Севастополь с 2001г. С 2014 в правовом поле РФ. Как сформулировать заявление в правление {{UL}} и( или) МФЦ для легализации права собственности и уплаты налогов?,s,True,4
390001,"Добрый день!
В 2021 году я приобрела земельный участок по договору купли-продажи. Дата возникновения права - 07/12/21. 

Сейчас я хочу продать этот участок. Цена продажи составляет больше 1 млн. руб. и участок продаю дороже, чем покупала.

Подскажите, {{UL}}, 
- необходимо ли подавать декларацию в {{UL}}?
- с этой сделки будет ли налог 13%
Являюсь гражданином РФ.

С уважением, ***",m,True,4
404941,"Пробил колесо во время движения, вынужденно остановился на дороге , авто эвакуировали. {{UL}} мотивирует следующим образом- парковка менее 3 метров от сплошной линии и отсутствие знака аварийной остановки. 

При этом ситуация следующая:
1. Знак разрешал парковку, а запрещающий знак стоял в 10 метрах впереди. То есть разметка конфликтует со знаком, а знак имеет выше приоритет 
2. Несмотря на отсутствие аварийного знака, авто было с пробитым колесом, без возможности продолжать движение. ГАИ провели фиксацию с ракурса, который не отображает спущенное колесо
На руках есть фото пробитого колеса, а также чеки по его ремонту. 
3. В постановлении указали неверно фамилию ({{SNM}} вместо {{SNM}}). Будет ли это постановление недействительным из-за ошибки гаи?

Свяжитесь по номеру +***, по номеру +*** возможности ответить нет.",l,True,5
372675,"Добрый день!
Я (физ. лицо) наследовал в 2022г. вклады в иностранной валюте (USD, EUR), а затем продал часть валютных средств за рубли, а часть обменял на другую иностранную валюту (CNY, AED) в июне 2024г. Срок владения валютой с момента наследования до момента проведения данных операций составил менее 3 лет. 
Документально подтверждённые расходы наследодателя на приобретение валюты, которые можно использовать для расчёта налоговой базы, отсутствуют (банк предоставил информацию  только по наследуемым счетам, на которых валюта не приобреталась).
Вопрос:
    1. В данном случае доходом облагаемым НДФЛ является вся суммая полученная мною в рублях? Соответственно, я обязан уплатить налог со всей полученной суммы (с применением имущественного налогового вычета 250000 р.)?
    2.Являются ли доходом с точки зрения законодательства суммы в иной иностранной валюте (отличной от исходной), полученные после конвертации исходной наследованной валюты? Или доход здесь не возникает? Просьба поясн{{UL
",l,True,5
377344,"Добрый день!
Несколько вопросов:
1.Нужно ли мне подавать данные в {{UL}} по получению дохода от процентов по банковским вкладам?
2. В 2023-2024 году понес расходы на медицинские услуги супруги, хотел бы получить социальный вычет по НДФЛ по этим расходам, можете ли вы описать порядок и составить , помочь подать документы в налоговый орган?
3. В 2024 году оплатил ДДУ по квартире хотел бы получить имущественный вычет по НДФЛ по этим расходам, можете ли вы описать порядок и составить , помочь подать документы в налоговый орган?",l,True,4
385776,Добрый день я подал заявку на получение патента но два раза пошёл в {{UL}} каждый раз они изменили число,s,True,3
383955,"Здравствуйте. У меня есть в {{BANK}} инвестиционные договоры. СберГарант и инвестиционное страхование жизни. Подала онлайн декларацию 3ндфл. Мне отказывают по причине, что это не инвестиционный продукт, а страхование жизни. Помогите разобраться. С какой суммв я могу вернуть налог? Также у меня было лечение на 96 тысяч. Я его указала в социальном вычете. А договоры от {{BANK}} в Инвестиционном вычите. В инвестиционном вычете мне отказывают.",m,True,4
